,d1,d2,d3,d4,d5,d6,Temperature,Humidity,Weather
2334,28.272,21.925,21.355,6.368,19.101,25.386,,,
2335,27.832,22.436,18.083,4.2596,17.9,26.803,,,
2336,27.938,22.003,22.294,5.2287,19.207,26.618,,,
2337,27.414,22.107,20.898,4.2595,19.208,26.513,,,
2338,28.056,22.032,20.812,7.4909,15.759,26.317,,,
2339,27.926,21.78,20.346,5.2287,16.872,25.677,,,
2340,27.372,21.9,20.706,4.2596,14.366,25.259,,,
2341,28.057,21.768,18.409,7.5331,19.605,27.304,,,
2342,28.287,21.817,14.714,7.2699,20.226,27.012,,,
2343,28.202,21.547,23.269,7.5332,18.92,27.506,,,
2344,27.874,17.074,21.893,9.3784,15.91,26.445,,,
2345,27.921,21.887,21.93,8.2389,17.269,27.05,,,
2346,28.126,21.859,21.5,6.3681,15.271,25.979,,,
2347,28.382,22.392,21.711,6.368,16.842,27.4,,,
2348,28.342,22.27,22.575,10.28,18.282,26.017,,,
2349,27.479,21.924,20.898,6.3681,19.394,26.677,,,
2350,27.599,23.024,21.302,7.2699,12.385,26.898,,,
2351,28.108,21.663,21.345,4.7711,18.321,26.889,,,
2352,28.239,22.426,20.182,4.2596,20.239,26.705,,,
2353,28.143,21.807,17.78,5.2286,17.533,26.62,,,
2354,27.601,22.469,20.618,9.2081,14.366,25.708,,,
2355,27.268,22.291,21.623,-1.761,15.759,26.41,,,
2356,27.707,22.018,22.392,4.7711,17.804,26.407,,,
2357,28.074,21.539,20.945,9.208,17.377,25.861,,,
2358,27.55,22.138,21.502,5.2286,16.841,25.961,,,
2359,28.681,22.53,20.851,5.2287,18.612,27.14,,,
2360,27.443,14.967,22.258,9.8525,16.558,27.336,,,
2361,27.525,21.243,21.345,7.5331,17.377,27.187,,,
2362,27.485,22.154,21.345,4.771,16.931,26.604,,,
2363,28.171,21.398,21.471,7.5331,18.612,25.661,,,
2364,27.718,19.824,21.249,6.3681,18.902,27.688,,,
2365,27.881,21.282,20.91,6.3681,19.941,26.729,,,
2366,27.502,21.336,20.91,7.5331,19.897,27.119,,,
2367,28.383,16.205,18.672,7.5332,19.12,27.026,,,
2368,27.739,22.349,21.302,9.3784,20.347,27.4,,,
2369,27.521,21.398,23.825,-1.7612,17.9,27.646,,,
2370,28.02,21.339,21.681,4.7707,18.769,27.609,,,
2371,27.73,22.062,23.92,4.2596,18.883,27.507,,,
2372,27.867,21.551,22.618,4.2595,19.12,27.114,,,
2373,27.599,22.155,21.354,6.3681,17.609,27.28,,,
2374,27.859,22.425,21.418,9.3784,15.226,27.785,,,
2375,28.05,22.144,21.892,7.7813,16.595,27.575,,,
2376,27.592,21.851,21.732,-4.7723,18.92,28.281,,,
2377,27.903,13.574,21.248,5.2285,18.902,27.571,,,
2378,27.67,21.973,20.91,-4.7714,17.533,27.336,,,
2379,28.004,22.171,21.302,2.2183,16.842,26.823,,,
2380,26.603,21.659,21.116,-1.761,16.363,26.166,,,
2381,28.185,19.064,21.512,5.2287,16.197,28.008,,,
2382,28.038,22.818,21.345,#NAME?,16.595,27.23,,,
2383,27.101,22.455,20.791,-4.7714,16.367,26.778,,,
2384,28.074,22.88,20.91,-4.7714,19.102,27.382,,,
2385,27.267,19.528,20.847,-1.761,19.574,27.294,,,
2386,26.359,22.328,21.292,5.2286,13.443,26.93,,,
2387,27.475,22.24,21.682,5.2287,18.75,26.357,,,
2388,27.106,22.528,21.163,-1.7654,17.322,27.181,,,
2389,27.197,22.237,20.618,2.2183,18.282,27.981,,,
2390,27.22,22.081,20.083,-4.7714,20.898,26.967,,,
2391,27.771,22.041,19.653,#NAME?,19.715,26.537,,,
2392,27.581,22.696,19.847,1.2492,16.931,27.525,,,
2393,28.106,22.022,19.714,-1.7611,15.388,26.742,,,
2394,28.747,21.951,21.248,-1.7612,17.532,26.965,,,
2395,28.085,22.004,20.387,-4.7713,17.075,26.439,,,
2396,28.52,21.566,19.94,-1.7611,16.366,26.595,,,
2397,21.836,22.362,20.085,15.399,18.613,26.175,,,
2398,27.964,22.436,19.97,11.761,16.96,26.956,,,
2399,27.91,22.063,21.183,1.2492,17.732,26.367,,,
2400,28.627,22.48,19.394,5.2286,19.066,27.576,,,
2401,28.416,22.807,20.346,-4.7713,15.14,27.374,,,
2402,28.013,22.187,19.847,-4.7714,15.91,26.717,,,
2403,27.879,19.532,18.826,2.2183,15.398,27.522,,,
2404,27.306,22.562,19.71,7.2698,18.238,25.98,,,
2405,28.491,22.299,19.606,7.5331,16.056,26.957,,,
2406,28.234,21.634,19.46,9.2079,18.238,26.96,,,
2407,28.375,21.528,18.277,9.3784,16.554,25.99,,,
2408,27.735,22.057,19.207,7.7813,17.532,26.826,,,
2409,28.043,21.909,20.346,7.5332,18.346,26.437,,,
2410,28.27,16.981,19.327,7.7814,16.197,26.642,,,
2411,28.643,21.582,20.085,1.2359,16.842,26.966,,,
2412,28.879,21.118,19.941,9.2081,15.872,27.095,,,
2413,27.625,21.68,20.453,9.8525,16.595,25.816,,,
2414,28.626,21.414,19.327,10.902,11.76,26.44,,,
2415,28.133,21.575,19.652,16.301,12.917,26.933,,,
2416,28.082,21.214,19.881,5.2287,17.269,27.187,,,
2417,28.146,20.697,20.543,12.218,13.921,26.45,,,
2418,27.528,20.621,18.672,9.1792,16.091,26.503,,,
2419,28.675,21.111,19.896,-1.7612,15.228,25.222,,,
2420,28.084,20.981,20.504,2.2179,15.532,25.873,,,
2421,28.244,21.181,18.75,4.2594,15.228,26.259,,,
2422,28.409,21.474,20.071,12.218,16.197,25.861,,,
2423,27.929,21.463,21.128,13.358,16.871,26.62,,,
2424,28.366,20.598,22.261,9.3783,17.733,26.544,,,
2425,27.949,20.947,21.303,11.249,16.842,26.671,,,
2426,28.032,21.223,18.345,17.377,22.467,27.252,,,
2427,28.432,21.551,19.715,14.771,21.354,27.524,,,
2428,28.859,20.245,20.909,11.356,17.075,26.038,,,
2429,28.197,21.044,21.76,12.863,18.346,26.113,,,
2430,29.016,20.379,20.908,6.368,17.609,26.28,,,
2431,28.128,20.417,21.356,13.082,13.553,26.617,,,
2432,28.316,19.606,21.183,13.358,21.623,27.129,,,
2433,27.821,20.187,20.517,12.389,19.574,26.898,,,
2434,28.338,20.214,20.517,9.208,14.721,26.057,,,
2435,28.312,21.165,19.394,13.357,18.491,26.235,,,
2436,28.134,21.153,20.345,6.368,19.047,27.026,,,
2437,27.929,20.985,22.058,-4.7714,16.842,27.069,,,
2438,27.933,21.167,21.682,-4.7713,17.732,27.484,,,
2439,27.78,21.113,21.512,2.2181,13.553,26.676,,,
2440,28.077,20.913,21.182,1.2492,19.837,26.307,,,
2441,27.839,12.901,22.077,13.553,18.491,26.502,,,
2442,27.447,21.472,21.116,8.2389,18.964,26.28,,,
2443,28.42,21.175,20.992,12.389,16.872,26.367,,,
2444,27.688,20.945,20.705,4.7711,12.388,26.204,,,
2445,27.93,21.462,21.283,6.3681,17.805,26.358,,,
2446,28.115,21.861,21.292,7.5332,15.272,26.827,,,
2447,27.822,22.016,20.898,6.3681,17.507,26.898,,,
2448,27.609,21.716,21.259,1.2493,14.722,26.563,,,
2449,28.223,21.678,21.124,8.2389,15.602,26.729,,,
2450,27.913,21.914,22.154,15.229,15.271,25.979,,,
2451,27.807,21.237,21.593,12.863,15.968,26.502,,,
2452,26.59,21.489,21.128,9.2081,15.271,26.383,,,
2453,28.2,20.793,21.672,13.358,16.841,26.866,,,
2454,27.908,20.548,21.356,7.533,18.238,26.259,,,
2455,27.782,21.052,22.337,7.5275,15.91,25.891,,,
2456,28.186,20.797,21.292,11.357,17.323,25.269,,,
2457,28.38,20.867,21.302,8.2388,15.91,27.06,,,
2458,28.816,21.107,21.593,13.082,15.759,25.861,,,
2459,27.881,20.4,22.013,10.783,17.805,26.789,,,
2460,27.806,21.593,21.837,11.356,16.842,26.196,,,
2461,28.181,20.676,20.197,9.2081,17.781,26.515,,,
2462,27.785,20.57,21.827,9.2081,16.595,26.538,,,
2463,27.998,17.753,20.991,13.082,15.376,26.884,,,
2464,25.416,20.753,21.752,12.218,13.553,26.778,,,
2465,28.129,20.108,22.049,4.2595,16.842,25.74,,,
2466,27.937,20.753,20.945,4.7711,16.564,26.197,,,
2467,28.081,20.4,21.285,9.2079,17.075,25.872,,,
2468,28.129,21.146,19.378,1.2493,16.197,26.96,,,
2469,27.608,20.158,21.249,10.543,16.197,26.106,,,
2470,27.745,21.081,19.308,10.792,16.842,26.414,,,
2471,28.121,20.424,20.992,9.8526,14.722,27.525,,,
2472,28.13,21.187,20.945,9.8526,14.722,27.421,,,
2473,27.865,21.076,21.292,2.2182,14.771,27.28,,,
2474,27.776,21.269,21.751,7.5331,15.873,26.259,,,
2475,27.865,21.208,21.292,13.358,16.812,26.088,,,
2476,28.163,19.383,20.387,9.3783,16.811,27.225,,,
2477,28.299,21.271,19.378,9.3783,18.769,25.697,,,
2478,27.65,20.868,20.239,4.2596,18.901,27.012,,,
2479,28.062,21.694,20.91,13.082,18.409,25.736,,,
2480,27.618,22.372,21.183,4.2596,18.346,26.886,,,
2481,27.877,22.148,20.453,6.368,19.574,25.891,,,
2482,27.742,22.031,20.238,9.3783,18.106,26.141,,,
2483,27.137,21.35,20.656,9.8527,18.767,25.677,,,
2484,27.814,22.343,20.504,2.2183,17.374,25.697,,,
2485,27.76,21.579,20.517,4.2596,15.169,25.98,,,
2486,28.15,21.622,20.349,2.2184,15.91,26.842,,,
2487,28.13,21.444,20.347,5.2217,14.521,25.306,,,
2488,28.049,23,20.178,10.792,16.092,24.889,,,
2489,27.426,21.537,21.512,5.2287,17.732,26.959,,,
2490,27.934,21.198,21.418,4.6146,18.084,25.661,,,
2491,27.948,21.506,21.501,10.28,15.398,26.11,,,
2492,27.913,21.415,21.593,2.2183,19.94,26.898,,,
2493,28.263,21.813,21.893,2.2183,19.575,26.141,,,
2494,28.101,20.725,22.076,2.2183,16.842,25.891,,,
2495,28.235,21.406,20.183,1.2492,19.852,26.086,,,
2496,28.011,22.373,20.251,1.2492,16.056,26.524,,,
2497,27.93,21.77,21.326,7.2699,17.187,26.193,,,
2498,28.116,21.369,19.715,10.543,19.941,25.284,,,
2499,28.029,21.694,22.495,7.7814,16.368,27.148,,,
2500,27.888,19.734,24.116,2.2183,17.412,26.595,,,
2501,27.905,21.551,16.841,8.2389,17.608,26.717,,,
2502,28.068,21.552,23.204,5.2286,15.757,25.328,,,
2503,28.6,21.289,22.592,-1.7611,16.3,26.643,,,
2504,28.171,18.533,20.184,1.2492,15.096,25.994,,,
2505,28.306,20.437,21.116,6.368,16.3,25.385,,,
2506,27.882,20.863,22.058,2.2182,16.197,25.401,,,
2507,28.218,22.113,22.047,15.272,15.758,25.902,,,
2508,27.571,21.001,22.495,9.208,16.93,26.968,,,
2509,28.544,21.402,19.102,15.229,16.368,25.026,,,
2510,28.636,19.158,19.715,13.358,12.388,25.594,,,
2511,27.421,23.249,22.012,13.082,15.602,25.451,,,
2512,27.762,20.327,21.127,18.492,14.522,25.677,,,
2513,27.742,21.412,20.851,14.722,15.271,27.608,,,
2514,27.065,21.509,21.183,16.596,14.771,26.621,,,
2515,28.422,21.792,20.347,7.7813,16.564,26.641,,,
2516,28.119,20.508,22.337,5.2287,17.504,26.841,,,
2517,28.159,21.126,20.706,1.2492,16.197,26.763,,,
2518,28.022,20.676,21.355,13.358,17.187,26.382,,,
2519,27.609,20.854,20.846,12.218,16.197,26.778,,,
2520,27.951,21.093,20.815,11.357,15.759,26.741,,,
2521,27.844,20.346,21.501,14.523,14.722,25.481,,,
2522,27.598,20.031,20.909,11.761,15.751,26.414,,,
2523,28.138,19.986,20.071,12.471,16.595,26.841,,,
2524,27.834,20.795,21.189,11.244,15.14,26.889,,,
2525,27.996,20.567,21.76,16.872,15.397,27.027,,,
2526,27.327,20.949,21.682,12.218,16.563,27.337,,,
2527,27.794,22.848,20.517,5.2286,16.197,26.677,,,
2528,27.577,21.012,19.822,11.237,16.056,25.816,,,
2529,27.345,21.948,19.456,8.2389,17.187,26.29,,,
2530,27.083,23.374,20.91,1.249,16.842,25.91,,,
2531,27.7,22.474,21.248,6.3675,17.376,26.222,,,
2532,27.662,22.145,21.827,5.2281,16.197,25.598,,,
2533,26.992,22.284,20.334,9.2081,16.563,25.662,,,
2534,27.637,22.125,21.837,14.771,18.672,25.534,,,
2535,27.299,23.152,19.97,18.902,16.595,25.891,,,
2536,26.414,21.201,16.841,16.198,16.092,26.368,,,
2537,27.549,19.794,22.049,11.356,16.196,25.415,,,
2538,27.449,24.376,22.821,12.389,15.91,26.367,,,
2539,27.806,21.305,21.127,10.543,14.522,26.218,,,
2540,25.022,20.176,21.512,17.507,17.781,25.264,,,
2541,27.564,21.882,21.779,12.131,16.3,26.678,,,
2542,27.605,19.303,20.898,17.27,17.187,26.439,,,
2543,27.337,22.156,21.865,11.249,16.366,26.93,,,
2544,26.864,20.449,21.356,17.185,16.563,26.152,,,
2545,26.402,19.45,20.238,15.271,14.883,26.851,,,
2546,27.415,21.502,21.93,12.218,16.055,27.615,,,
2547,26.975,18.021,20.085,14.259,12.215,26.41,,,
2548,27.539,21.109,18.769,12.218,12.997,26.705,,,
2549,26.959,19.929,20.991,9.2079,16.96,27.981,,,
2550,27.368,21.274,20.333,11.752,15.873,25.754,,,
2551,27.673,20.851,21.511,19.102,16.929,26.956,,,
2552,28.433,20.604,22.9,18.106,13.902,25.122,,,
2553,27.534,20.291,20.91,16.368,17.781,26.411,,,
2554,27.953,21.483,20.54,14.26,13.921,26.259,,,
2555,27.822,20.676,20.791,17.9,14.522,26.481,,,
2556,27.368,21.285,20.803,5.2286,14.366,25.301,,,
2557,27.125,21.81,19.969,14.367,16.812,26.225,,,
2558,27.252,21.003,18.612,12.218,16.197,26.44,,,
2559,26.811,21.619,19.048,12.862,16.197,27.049,,,
2560,27.284,22.31,20.542,17.46,15.228,25.708,,,
2561,27.377,21.537,20.992,13.357,13.352,25.166,,,
2562,27.795,21.697,21.259,11.76,15.872,25.941,,,
2563,27.309,22.013,20.346,18.75,16.595,25.85,,,
2564,28.014,22.2,20.387,16.368,16.842,25.816,,,
2565,28.028,21.187,21.249,16.368,17.075,26.371,,,
2566,27.238,21.459,22.892,14.523,16.368,25.145,,,
2567,27.439,21.44,21.094,18.346,15.398,26.235,,,
2568,27.242,21.43,16.959,14.522,17.507,26.63,,,
2569,28.014,20.532,22.462,17.781,16.941,27.492,,,
2570,27.025,20.449,22.047,18.827,13.544,26.407,,,
2571,27.714,20.669,21.76,9.2076,19.328,27.012,,,
2572,27.137,21.417,19.203,14.771,15.759,27.704,,,
2573,27.301,21.458,20.183,16.368,15.271,27.423,,,
2574,27.228,21.198,20.539,12.863,15.873,27.613,,,
2575,27.107,21.618,20.504,13.554,18.281,27.061,,,
2576,27.037,20.963,19.102,13.29,14.722,26.218,,,
2577,27.797,14.342,19.457,13.553,17.899,26.708,,,
2578,27.888,22.401,20.347,20.347,17.269,26.93,,,
2579,28.077,7.3513,20.344,14.771,15.477,27.293,,,
2580,27.566,22.317,18.672,12.13,16.197,26.595,,,
2581,27.703,22.638,20.537,16.842,18.15,26.96,,,
2582,27.257,22.306,22.686,19.852,16.056,26.367,,,
2583,27.107,21.917,21.354,13.082,16.368,26.259,,,
2584,27.558,22.145,20.347,19.653,17.805,26.756,,,
2585,27.234,22.047,20.107,13.862,14.722,25.546,,,
2586,27.267,21.598,21.682,18.613,17.377,25.843,,,
2587,27.537,22.343,20.706,17.075,18.672,26.705,,,
2588,27.711,21.932,22.592,15.229,17.187,26.45,,,
2589,27.153,22.125,21.292,15.399,18.345,26.225,,,
2590,26.472,21.646,21.127,12.218,16.056,26.671,,,
2591,27.665,21.988,23.13,15.229,16.93,26.842,,,
2592,27.991,21.929,20.91,6.3678,14.768,25.335,,,
2593,27.373,21.709,22.112,12.471,17.507,26.563,,,
2594,27.689,22.573,21.512,14.367,17.9,25.759,,,
2595,28.223,21.619,22.154,16.194,16.842,25.798,,,
2596,27.674,21.814,21.356,7.533,16.368,26.563,,,
2597,26.676,21.672,22.076,16.96,18.75,26.44,,,
2598,27.776,20.683,20.517,13.082,19.821,26.562,,,
2599,28.028,22.084,19.461,17.269,17.532,26.44,,,
2600,28.012,21.609,20.543,17.323,16.092,25.534,,,
2601,26.927,20.965,20.898,15.141,20.071,27.532,,,
2602,27.252,20.954,21.031,15.873,18.902,26.138,,,
2603,27.899,21.873,22.98,13.358,18.902,25.849,,,
2604,27.631,21.215,21.865,19.879,21.249,25.096,,,
2605,27.767,21.859,21.47,13.921,20.385,26.592,,,
2606,28.303,21.597,19.852,19.606,18.587,26.605,,,
2607,28.148,15.696,20.648,18.083,19.394,25.661,,,
2608,28.522,20.996,20.898,17.804,20.618,25.759,,,
2609,27.578,21.923,20.184,17.377,18.883,26.33,,,
2610,28.615,21.355,18.901,17.377,17.507,26.695,,,
2611,27.804,20.995,21.511,19.102,18.826,26.193,,,
2612,28.139,22.341,20.346,14.754,18.409,25.63,,,
2613,27.654,20.459,20.706,19.574,19.066,26.538,,,
2614,28,20.458,21.356,15.228,19.524,26.41,,,
2615,27.699,21.717,20.504,16.93,18.672,26.367,,,
2616,27.671,21.293,20.517,16.368,18.345,26.038,,,
2617,27.857,21.614,22.049,13.862,19.395,26.595,,,
2618,28.551,20.573,21.512,12.471,18.769,24.444,,,
2619,28.263,21.079,22.748,9.3783,17.609,25.546,,,
2620,28.429,22.002,21.93,9.3782,18.083,26.11,,,
2621,28.504,21.595,21.711,5.2286,17.269,26.317,,,
2622,27.934,21.206,22.156,14.313,15.759,27.272,,,
2623,28.105,21.189,20.104,16.092,17.186,26.276,,,
2624,28.052,21.48,21.512,13.311,19.525,26.204,,,
2625,28.14,21.925,21.292,10.28,15.271,26.141,,,
2626,28.632,21.729,22.049,12.863,19.379,26.67,,,
2627,27.87,21.076,22.748,11.761,17.075,26.354,,,
2628,28.619,21.268,22.907,6.368,17.532,26.411,,,
2629,27.467,21.261,20.183,13.082,14.766,26.591,,,
2630,28.364,21.761,20.908,10.792,16.842,26.886,,,
2631,28.048,20.833,18.489,9.3783,19.837,25.758,,,
2632,26.635,21.544,20.705,7.5332,17.805,26.197,,,
2633,28.129,21.119,21.711,10.543,15.873,26.871,,,
2634,27.427,21.825,21.094,6.368,17.532,26.41,,,
2635,27.917,21.562,20.504,10.543,17.781,26.383,,,
2636,26.719,21.415,19.896,5.2286,17.609,25.594,,,
2637,28.133,21.23,20.791,9.2079,16.87,25.95,,,
2638,27.874,21.365,20.742,6.3681,16.96,26.934,,,
2639,27.393,21.525,20.945,19.967,16.367,26.151,,,
2640,27.912,21.327,20.91,10.911,16.872,25.452,,,
2641,28.215,21.307,22.112,14.523,15.91,24.703,,,
2642,27.791,21.716,20.989,13.921,15.228,26.307,,,
2643,27.047,20.97,20.895,9.8526,15.479,27.269,,,
2644,27.789,21.696,19.882,12.131,16.368,25.736,,,
2645,28.021,21.268,19.837,10.911,16.367,25.969,,,
2646,28.281,22.128,20.851,11.356,16.871,26.331,,,
2647,27.995,21.207,20.387,10.911,16.871,25.891,,,
2648,28.203,21.166,20.071,8.239,16.091,26.502,,,
2649,27.864,21.616,20.279,7.7813,17.532,25.386,,,
2650,28.188,22.294,20.91,8.2389,16.931,25.91,,,
2651,27.789,21.015,20.553,9.8526,17.269,27.442,,,
2652,28.058,21.886,20.28,9.2079,14.522,26.023,,,
2653,26.552,21.798,21.249,9.208,16.367,25.436,,,
2654,27.639,10.744,21.512,9.8526,14.722,26.537,,,
2655,28.321,21.7,21.512,6.368,15.481,26.056,,,
2656,27.479,16.222,21.512,9.208,16.197,26.871,,,
2657,27.839,21.84,20.183,10.911,12.218,25.849,,,
2658,28.428,13.656,20.347,7.2699,14.313,26.197,,,
2659,28.632,21.598,21.512,5.2287,12.218,25.398,,,
2660,27.996,20.839,21.351,9.208,13.285,26.383,,,
2661,27.475,17.128,21.779,9.208,12.388,26.827,,,
2662,28.028,9.9681,20.071,10.543,13.817,26.141,,,
2663,28.495,21.075,20.085,8.2389,16.931,26.473,,,
2664,27.745,17.372,19.97,10.232,15.481,26.197,,,
2665,28.445,22.025,21.094,11.249,15.271,26.544,,,
2666,28.594,22.087,20.803,10.911,16.196,26.106,,,
2667,27.595,21.007,21.345,12.389,15.481,25.789,,,
2668,28.777,16.889,20.183,11.356,14.366,26.563,,,
2669,27.808,21.636,20.851,9.208,16.197,26.898,,,
2670,27.945,21.076,21.711,9.208,16.566,25.709,,,
2671,27.213,20.996,22.47,10.228,14.499,25.52,,,
2672,28.365,21.642,21.356,11.356,15.14,25.435,,,
2673,27.532,21.937,21.161,10.28,15.086,25.689,,,
2674,28.294,21.53,20.815,12.218,14.722,24.476,,,
2675,28.81,22.54,21.419,11.761,15.873,24.722,,,
2676,27.186,20.807,21.784,10.543,15.096,26.197,,,
2677,28.06,21.555,22.218,9.208,14.259,25.891,,,
2678,27.807,21.658,20.991,12.471,13.357,26.123,,,
2679,27.426,21.432,22.112,11.356,14.366,26.354,,,
2680,27.209,21.413,21.682,12.218,13.92,25.386,,,
2681,28.352,20.998,21.215,9.8526,13.357,25.697,,,
2682,26.701,21.274,21.893,12.131,13.553,25.676,,,
2683,27.78,21.468,21.242,11.76,13.357,25.518,,,
2684,27.789,21.12,21.826,12.388,12.388,25.06,,,
2685,27.883,21.866,21.186,11.356,13.916,26.204,,,
2686,27.167,22.264,22.013,12.389,15.226,26.218,,,
2687,27.951,21.519,21.248,11.356,15.228,26.066,,,
2688,28.134,21.628,21.827,12.131,16.196,25.909,,,
2689,27.682,21.671,21.71,12.389,14.313,25.485,,,
2690,27.498,22.079,21.893,11.249,15.759,25.846,,,
2691,27.527,16.195,20.706,12.471,14.522,26.41,,,
2692,27.781,22.635,21.512,12.863,15.602,26.225,,,
2693,28.145,21.739,22.013,13.29,14.08,25.506,,,
2694,27.281,21.823,21.779,11.356,13.49,25.736,,,
2695,28.575,21.909,21.827,11.761,13.357,25.614,,,
2696,28.917,15.688,21.302,9.3783,15.909,24.8,,,
2697,27.997,10.302,22.157,10.28,14.523,26.564,,,
2698,28.129,21.973,22.336,10.911,15.481,25.85,,,
2699,27.504,21.31,22.13,12.47,16.197,25.755,,,
2700,27.962,22.242,22.261,9.3783,14.77,26.197,,,
2701,28.253,14.656,20.849,12.389,15.398,26.225,,,
2702,28.391,14.341,21.76,14.367,15.759,25.626,,,
2703,28.837,22.457,20.991,12.218,16.197,25.673,,,
2704,28.616,22.288,21.183,12.389,15.271,26.124,,,
2705,28.275,22.385,20.815,11.356,10.541,26.827,,,
2706,28.119,21.973,22.112,12.218,14.366,25.214,,,
2707,28.129,21.562,18.769,12.863,9.2075,25.872,,,
2708,28.413,21.79,21.292,12.471,15.271,26.081,,,
2709,28.41,21.72,21.356,11.76,10.543,25.534,,,
2710,28.394,22.442,21.76,13.29,13.081,26.414,,,
2711,28.795,22.648,21.471,11.761,15.907,26.367,,,
2712,28.86,21.6,22.112,11.761,15.481,25.85,,,
2713,28.942,22.11,21.345,11.249,13.92,25.444,,,
2714,28.415,22.57,20.898,10.28,15.759,25.891,,,
2715,28.645,21.982,21.303,11.356,13.081,26.235,,,
2716,28.593,22.834,21.712,12.471,12.612,26.841,,,
2717,29.33,21.145,22.779,12.218,14.515,26.865,,,
2718,27.189,16.822,22.085,13.358,17.507,26.237,,,
2719,28.212,22.666,21.259,11.249,14.259,25.861,,,
2720,27.741,20.645,21.682,9.208,14.522,25,,,
2721,27.714,16.587,21.67,7.5331,14.522,25.368,,,
2722,27.868,13.678,22.049,9.2081,14.366,25.846,,,
2723,28.481,22.336,21.623,11.249,14.312,25.873,,,
2724,27.524,23.993,21.471,10.543,14.365,26.594,,,
2725,28.171,23.806,21.345,12.471,14.756,25.994,,,
2726,27.371,16.307,21.837,10.792,13.553,25.677,,,
2727,27.797,24.189,21.345,9.3784,13.92,26.45,,,
2728,27.379,14.861,20.517,11.249,12.212,26.038,,,
2729,27.874,14.699,21.297,7.7813,15.271,25.602,,,
2730,27.745,16.494,21.512,6.368,17.208,25.846,,,
2731,28.052,24.089,22.218,7.7813,13.919,25.979,,,
2732,27.469,17.446,21.837,11.356,14.976,25.816,,,
2733,28.088,22.433,20.618,9.2081,13.357,26.384,,,
2734,27.408,22.153,22.157,10.28,16.842,26.224,,,
2735,27.557,22.694,20.91,9.8525,10.91,25.318,,,
2736,27.748,19.161,21.161,10.911,16.837,26.235,,,
2737,27.794,21.785,21.827,10.911,20.085,27.01,,,
2738,27.656,23.134,21.355,10.911,17.728,25.736,,,
2739,28.096,22.168,20.347,10.28,15.222,26.827,,,
2740,27.709,22.029,21.827,10.91,20.992,27.061,,,
2741,27.913,22.787,21.161,11.249,18.233,27.098,,,
2742,28.069,23.001,20.91,12.218,19.852,25.662,,,
2743,27.987,22.975,20.197,10.911,18.486,25.989,,,
2744,27.711,23.16,20.183,9.8526,18.281,25.167,,,
2745,27.843,22.67,19.715,11.357,16.091,25.962,,,
2746,27.849,21.863,20.28,12.389,15.759,25.433,,,
2747,27.643,21.956,20.382,9.8526,17.27,25.385,,,
2748,27.94,20.81,20.347,9.8525,16.197,25.861,,,
2749,28.087,21.382,21.779,9.3784,16.367,24.711,,,
2750,27.464,22.57,19.812,11.319,16.871,24.89,,,
2751,27.921,20.904,20.451,9.8525,21.248,26.472,,,
2752,27.296,22.792,14.522,10.28,17.377,24.837,,,
2753,27.684,22.141,21.345,8.2389,19.066,25.552,,,
2754,27.614,14.178,21.176,11.249,14.366,25.946,,,
2755,28.151,21.681,20.991,12.455,15.91,26.827,,,
2756,28.304,21.879,22.56,10.911,18.856,27.491,,,
2757,27.808,22.693,22.396,12.218,12.456,25.909,,,
2758,28.552,17.274,21.827,12.131,21.117,24.784,,,
2759,27.952,22.932,22.048,11.761,22.906,26.383,,,
2760,28.471,22.619,22.058,11.249,18.409,25.598,,,
2761,28.159,23.128,22.968,10.911,14.771,26.538,,,
2762,28.022,23.378,21.623,11.356,18.769,25.019,,,
2763,27.917,22.796,22.217,12.863,22.218,27.011,,,
2764,28.265,23.067,22.049,9.3784,21.622,26.525,,,
2765,28.11,15.883,21.622,13.29,21.127,25.215,,,
2766,28.668,21.835,22.217,10.911,21.345,27.236,,,
2767,28.259,22.307,20.705,10.911,20.743,26.37,,,
2768,27.573,22.389,21.682,7.7813,21.259,25.702,,,
2769,28.102,22.943,21.911,11.247,20.386,26.45,,,
2770,28.612,22.732,21.249,5.2285,22.892,25.908,,,
2771,28.111,22.311,20.791,1.2493,15.14,27.261,,,
2772,28.313,22.373,21.893,11.761,19.525,25.632,,,
2773,28.253,22.031,21.356,8.2389,13.07,25.98,,,
2774,28.178,22.341,21.836,6.368,15.397,28.491,,,
2775,27.736,22.629,20.517,6.3681,17.895,25.215,,,
2776,27.819,22.772,21.216,7.5331,15.095,26.105,,,
2777,27.647,23.177,21.183,4.2596,19.573,27.187,,,
2778,27.785,22.234,20.851,13.862,17.323,25.857,,,
2779,28.297,23.661,19.715,11.761,18.173,25.98,,,
2780,27.819,21.502,20.841,13.862,16.595,27.424,,,
2781,28.45,22.365,21.259,13.921,17.376,28.044,,,
2782,28.157,21.703,20.706,13.358,22.844,27.012,,,
2783,28.118,22.641,20.656,12.863,20.238,26.886,,,
2784,28.375,20.911,21.419,7.7812,18.749,27.981,,,
2785,26.203,22.957,20.347,8.1967,25.127,27.049,,,
2786,28.202,21.232,20.91,10.543,23.46,27.925,,,
2787,26.846,19.056,20.851,11.249,18.672,27.734,,,
2788,27.206,20.601,21.127,9.208,16.367,27.061,,,
2789,28.014,20.067,20.504,10.543,19.119,27.027,,,
2790,27.994,22.651,20.346,13.079,20.504,25.452,,,
2791,28.382,21.723,20.543,9.208,20.505,25.91,,,
